freq	dB(S(2,1))
1.81609999999999983E10	-1.33133851938761771E2
1.81709999999999994E10	-1.33158346686572826E2
1.81810000000000005E10	-1.33182827302809370E2
1.81909999999999994E10	-1.33207293804112403E2
1.82010000000000005E10	-1.33231746207092927E2
1.82109999999999994E10	-1.33256184528332211E2
1.82209999999999961E10	-1.33280608784381704E2
1.82310000000000016E10	-1.33305018991763169E2
1.82410000000000005E10	-1.33329415166968812E2
1.82509999999999972E10	-1.33353797326461132E2
1.82609999999999983E10	-1.33378165486673383E2
1.82709999999999972E10	-1.33402519664009178E2
1.82809999999999984E10	-1.33426859874843018E2
1.82909999999999995E10	-1.33451186135519984E2
1.83009999999999984E10	-1.33475498462356024E2
1.83109999999999995E10	-1.33499796871637999E2
1.83209999999999984E10	-1.33524081379623616E2
1.83309999999999995E10	-1.33548352002541759E2
1.83410000000000006E10	-1.33572608756592182E2
1.83509999999999995E10	-1.33596851657946081E2
1.83609999999999962E10	-1.33621080722745633E2
1.83709999999999996E10	-1.33645295967104438E2
1.83810000000000007E10	-1.33669497407107407E2
1.83909999999999973E10	-1.33693685058810896E2
1.84010000000000007E10	-1.33717858938242906E2
1.84109999999999974E10	-1.33742019061402750E2
1.84209999999999985E10	-1.33766165444261587E2
1.84310000000000018E10	-1.33790298102762195E2
1.84409999999999985E10	-1.33814417052819157E2
1.84509999999999996E10	-1.33838522310318897E2
1.84609999999999985E10	-1.33862613891119753E2
1.84709999999999974E10	-1.33886691811052061E2
1.84810000000000008E10	-1.33910756085918115E2
1.84909999999999997E10	-1.33934806731492406E2
1.85009999999999986E10	-1.33958843763521651E2
1.85109999999999997E10	-1.33982867197724653E2
1.85209999999999964E10	-1.34006877049792661E2
1.85309999999999997E10	-1.34030873335389233E2
1.85410000000000008E10	-1.34054856070150441E2
1.85509999999999975E10	-1.34078825269684820E2
1.85610000000000008E10	-1.34102780949573397E2
1.85709999999999975E10	-1.34126723125370018E2
1.85809999999999986E10	-1.34150651812601041E2
1.85910000000000020E10	-1.34174567026765779E2
1.86009999999999986E10	-1.34198468783336233E2
1.86109999999999975E10	-1.34222357097757383E2
1.86209999999999987E10	-1.34246231985447051E2
1.86309999999999998E10	-1.34270093461796347E2
1.86409999999999987E10	-1.34293941542169115E2
1.86509999999999998E10	-1.34317776241902664E2
1.86609999999999987E10	-1.34341597576307348E2
1.86709999999999998E10	-1.34365405560666851E2
1.86810000000000009E10	-1.34389200210238191E2
1.86909999999999998E10	-1.34412981540251808E2
1.87010000000000010E10	-1.34436749565911562E2
1.87109999999999976E10	-1.34460504302394890E2
1.87209999999999965E10	-1.34484245764852828E2
1.87310000000000021E10	-1.34507973968410055E2
1.87409999999999988E10	-1.34531688928164983E2
1.87509999999999977E10	-1.34555390659189733E2
1.87609999999999988E10	-1.34579079176530314E2
1.87709999999999977E10	-1.34602754495206689E2
1.87809999999999988E10	-1.34626416630212686E2
1.87909999999999999E10	-1.34650065596516222E2
1.88009999999999988E10	-1.34673701409059277E2
1.88109999999999999E10	-1.34697324082757985E2
1.88209999999999988E10	-1.34720933632502704E2
1.88310000000000000E10	-1.34744530073157986E2
1.88410000000000011E10	-1.34768113419562807E2
1.88510000000000000E10	-1.34791683686530450E2
1.88609999999999967E10	-1.34815240888848709E2
1.88709999999999978E10	-1.34838785041279818E2
1.88810000000000011E10	-1.34862316158560613E2
1.88909999999999978E10	-1.34885834255402526E2
1.89009999999999989E10	-1.34909339346491741E2
1.89109999999999978E10	-1.34932831446489132E2
1.89209999999999989E10	-1.34956310570030347E2
1.89310000000000000E10	-1.34979776731725964E2
1.89409999999999989E10	-1.35003229946161407E2
1.89510000000000001E10	-1.35026670227897116E2
1.89609999999999990E10	-1.35050097591468576E2
1.89709999999999956E10	-1.35073512051386357E2
1.89810000000000012E10	-1.35096913622136117E2
1.89910000000000001E10	-1.35120302318178798E2
1.90009999999999968E10	-1.35143678153950586E2
1.90110000000000001E10	-1.35167041143862998E2
1.90209999999999968E10	-1.35190391302302881E2
1.90309999999999979E10	-1.35213728643632569E2
1.90410000000000013E10	-1.35237053182189859E2
1.90509999999999979E10	-1.35260364932288102E2
1.90609999999999991E10	-1.35283663908216267E2
1.90709999999999980E10	-1.35306950124238989E2
1.90809999999999991E10	-1.35330223594596588E2
1.90910000000000002E10	-1.35353484333505159E2
1.91009999999999991E10	-1.35376732355156659E2
1.91109999999999980E10	-1.35399967673718935E2
1.91209999999999991E10	-1.35423190303335694E2
1.91310000000000002E10	-1.35446400258126731E2
1.91409999999999991E10	-1.35469597552187881E2
1.91510000000000002E10	-1.35492782199591022E2
1.91609999999999969E10	-1.35515954214384204E2
1.91710000000000003E10	-1.35539113610591722E2
1.91810000000000014E10	-1.35562260402214152E2
1.91909999999999981E10	-1.35585394603228382E2
1.92010000000000014E10	-1.35608516227587605E2
1.92109999999999981E10	-1.35631625289221569E2
1.92209999999999970E10	-1.35654721802036393E2
1.92310000000000025E10	-1.35677805779914817E2
1.92409999999999992E10	-1.35700877236716111E2
1.92509999999999981E10	-1.35723936186276228E2
1.92609999999999992E10	-1.35746982642407832E2
1.92709999999999981E10	-1.35770016618900269E2
1.92809999999999993E10	-1.35793038129519728E2
1.92910000000000004E10	-1.35816047188009348E2
1.93009999999999993E10	-1.35839043808088999E2
1.93110000000000004E10	-1.35862028003455637E2
1.93209999999999971E10	-1.35884999787783212E2
1.93310000000000004E10	-1.35907959174722692E2
1.93410000000000015E10	-1.35930906177902200E2
1.93509999999999982E10	-1.35953840810927074E2
1.93609999999999971E10	-1.35976763087379782E2
1.93709999999999982E10	-1.35999673020820100E2
1.93809999999999993E10	-1.36022570624785177E2
1.93909999999999982E10	-1.36045455912789448E2
1.94009999999999994E10	-1.36068328898324853E2
1.94109999999999983E10	-1.36091189594860795E2
1.94209999999999994E10	-1.36114038015844119E2
1.94310000000000005E10	-1.36136874174699440E2
1.94409999999999994E10	-1.36159698084828795E2
1.94510000000000005E10	-1.36182509759611992E2
1.94609999999999994E10	-1.36205309212406611E2
1.94709999999999961E10	-1.36228096456547920E2
1.94810000000000016E10	-1.36250871505349069E2
1.94910000000000005E10	-1.36273634372101116E2
1.95009999999999972E10	-1.36296385070072956E2
1.95109999999999983E10	-1.36319123612511595E2
1.95209999999999972E10	-1.36341850012641963E2
1.95309999999999984E10	-1.36364564283667100E2
1.95409999999999995E10	-1.36387266438768173E2
1.95509999999999984E10	-1.36409956491104478E2
1.95609999999999995E10	-1.36432634453813684E2
1.95709999999999984E10	-1.36455300340011521E2
1.95809999999999995E10	-1.36477954162792203E2
1.95910000000000006E10	-1.36500595935228253E2
1.96009999999999995E10	-1.36523225670370651E2
1.96109999999999962E10	-1.36545843381248710E2
1.96209999999999996E10	-1.36568449080870469E2
1.96310000000000007E10	-1.36591042782222383E2
1.96409999999999973E10	-1.36613624498269570E2
1.96510000000000007E10	-1.36636194241955700E2
1.96609999999999974E10	-1.36658752026203389E2
1.96709999999999985E10	-1.36681297863913720E2
1.96810000000000018E10	-1.36703831767966788E2
1.96909999999999985E10	-1.36726353751221374E2
1.97009999999999996E10	-1.36748863826515321E2
1.97109999999999985E10	-1.36771362006665287E2
1.97209999999999974E10	-1.36793848304466992E2
1.97310000000000008E10	-1.36816322732695084E2
1.97409999999999997E10	-1.36838785304103427E2
1.97509999999999986E10	-1.36861236031424860E2
1.97609999999999997E10	-1.36883674927371546E2
1.97709999999999964E10	-1.36906102004634778E2
1.97809999999999997E10	-1.36928517275885131E2
1.97910000000000008E10	-1.36950920753772509E2
1.98009999999999975E10	-1.36973312450926121E2
1.98110000000000008E10	-1.36995692379954659E2
1.98209999999999975E10	-1.37018060553446164E2
1.98309999999999986E10	-1.37040416983968205E2
1.98410000000000020E10	-1.37062761684067969E2
1.98509999999999986E10	-1.37085094666272100E2
1.98609999999999975E10	-1.37107415943086952E2
1.98709999999999987E10	-1.37129725526998492E2
1.98809999999999998E10	-1.37152023430472481E2
1.98909999999999987E10	-1.37174309665954341E2
1.99009999999999998E10	-1.37196584245869357E2
1.99109999999999987E10	-1.37218847182622694E2
1.99209999999999998E10	-1.37241098488599356E2
1.99310000000000009E10	-1.37263338176164318E2
1.99409999999999998E10	-1.37285566257662484E2
1.99510000000000010E10	-1.37307782745418816E2
1.99609999999999976E10	-1.37329987651738405E2
1.99709999999999965E10	-1.37352180988906314E2
1.99810000000000021E10	-1.37374362769187908E2
1.99909999999999988E10	-1.37396533004828658E2
2.00000000000000000E10	-1.37416476356342399E2


