time	Vo_no_amp
7.69381083745855321E-8	-1.47697795627021145E-3
7.69481083745855443E-8	-1.58212142199206518E-3
7.69581083745855210E-8	-1.81239015917939561E-3
7.69681083745855421E-8	-2.17528693877095147E-3
7.69781083745855454E-8	-2.67329976256443480E-3
7.69881083745855310E-8	-3.30375629523478409E-3
7.69981083745855344E-8	-4.05882669361541026E-3
7.70081083745855111E-8	-4.92567488097261563E-3
7.70181083745855410E-8	-5.88675434024162758E-3
7.70281083745855177E-8	-6.92024063895901698E-3
7.70381083745855300E-8	-8.00058925068834448E-3
7.70481083745855333E-8	-9.09920389797314577E-3
7.70581083745855100E-8	-1.01851976968074132E-2
7.70681083745855311E-8	-1.12262269082761001E-2
7.70781083745855078E-8	-1.21893751628777447E-2
7.70881083745855200E-8	-1.30420646664853535E-2
7.70981083745855145E-8	-1.37529701579769825E-2
7.71081083745855089E-8	-1.42929112851480578E-2
7.71181083745855034E-8	-1.46356995988924332E-2
7.71281083745854890E-8	-1.47589175205354084E-2
7.71381083745855012E-8	-1.46446083822344808E-2
7.71481083745855045E-8	-1.42798589289024647E-2
7.71581083745854990E-8	-1.36572584415395326E-2
7.71681083745854934E-8	-1.27752218232053760E-2
7.71781083745854968E-8	-1.16381674967076609E-2
7.71881083745855090E-8	-1.02565447057804171E-2
7.71981083745854768E-8	-8.64670869159568412E-3
7.72081083745854890E-8	-6.83064613312723257E-3
7.72181083745855190E-8	-4.83555709173606019E-3
7.72281083745854957E-8	-2.69330338790930668E-3
7.72381083745854902E-8	-4.39736766429506964E-4
7.72481083745854846E-8	1.88607671256802067E-3
7.72581083745854791E-8	4.24271696388915309E-3
7.72681083745854735E-8	6.58733359421362685E-3
7.72781083745854769E-8	8.87661017687472409E-3
7.72881083745854802E-8	1.10677451896939649E-2
7.72981083745854924E-8	1.31194253080536605E-2
7.73081083745854603E-8	1.49927669543363695E-2
7.73181083745854814E-8	1.66522028286953461E-2
7.73281083745854669E-8	1.80662915619219389E-2
7.73381083745854436E-8	1.92084306008311279E-2
7.73481083745854470E-8	2.00574549078287045E-2
7.73581083745854592E-8	2.05981069641355008E-2
7.73681083745854625E-8	2.08213668344830127E-2
7.73781083745854747E-8	2.07246345948978483E-2
7.73881083745854781E-8	2.03117611526076391E-2
7.73981083745854548E-8	1.95929273018853212E-2
7.74081083745854581E-8	1.85843746636712215E-2
7.74181083745854437E-8	1.73079958525949018E-2
7.74281083745854470E-8	1.57907947082539857E-2
7.74381083745854504E-8	1.40642306295794328E-2
7.74481083745854626E-8	1.21634638809733886E-2
7.74581083745854393E-8	1.01265211257148202E-2
7.74681083745854160E-8	7.99340232666858608E-3
7.74781083745854460E-8	5.80515149058162550E-3
7.74881083745854404E-8	3.60291448850988871E-3
7.74981083745854260E-8	1.42700734458755507E-3
7.75081083745854382E-8	-6.83982052722575062E-4
7.75181083745854504E-8	-2.69403688429900656E-3
7.75281083745854360E-8	-4.57047862210126787E-3
7.75381083745854305E-8	-6.28464026865844350E-3
7.75481083745854249E-8	-7.81242988488719980E-3
7.75581083745854372E-8	-9.13477160421695089E-3
7.75681083745854316E-8	-1.02379145673529681E-2
7.75781083745854261E-8	-1.11136036721650244E-2
7.75881083745854028E-8	-1.17591096266205541E-2
7.75981083745854150E-8	-1.21771194258491078E-2
7.76081083745854183E-8	-1.23754919532167396E-2
7.76181083745854394E-8	-1.23668868374587881E-2
7.76281083745853984E-8	-1.21682778954683912E-2
7.76381083745854284E-8	-1.18003653717761892E-2
7.76481083745854050E-8	-1.12869036781863907E-2
7.76581083745854173E-8	-1.06539633780014165E-2
7.76681083745853940E-8	-9.92914769833584465E-3
7.76781083745853973E-8	-9.14078485402514218E-3
7.76881083745854095E-8	-8.31711790458985334E-3
7.76981083745853951E-8	-7.48551373334642189E-3
7.77081083745853896E-8	-6.67171204164931630E-3
7.77181083745853929E-8	-5.89913401261862536E-3
7.77281083745853962E-8	-5.18826855277753474E-3
7.77381083745853818E-8	-4.55615181505461564E-3
7.77481083745853851E-8	-4.01595310258196037E-3
7.77581083745853885E-8	-3.57667731974279413E-3
7.77681083745853741E-8	-3.24299095334311627E-3
7.77781083745853863E-8	-3.01517521713171721E-3
7.77881083745853719E-8	-2.88920656565706047E-3
7.77981083745853574E-8	-2.85696136875026108E-3
7.78081083745853963E-8	-2.90653822516937455E-3
7.78181083745853641E-8	-3.02268826950277347E-3
7.78281083745853675E-8	-3.18734097140811379E-3
7.78381083745853708E-8	-3.38021041439680525E-3
7.78481083745853830E-8	-3.57946493714954128E-3
7.78581083745853775E-8	-3.76244137736127549E-3
7.78681083745853631E-8	-3.90638401771366839E-3
7.78781083745853664E-8	-3.98918772383435272E-3
7.78881083745853786E-8	-3.99012469914565404E-3
7.78981083745853731E-8	-3.89053476118082786E-3
7.79081083745853498E-8	-3.67446005389045727E-3
7.79181083745853442E-8	-3.32920662252539090E-3
7.79281083745853564E-8	-2.84581725071070046E-3
7.79381083745853598E-8	-2.21944234027601395E-3
7.79481083745853454E-8	-1.44959833977469255E-3
7.79581083745853665E-8	-5.40306225125365192E-4
7.79681083745853432E-8	4.99894273703160863E-4
7.79781083745853199E-8	1.65805570649917056E-3
7.79881083745853410E-8	2.91705688155855469E-3
7.79981083745853354E-8	4.25595421604512936E-3
7.80081083745853654E-8	5.65044177605181908E-3
7.80181083745853599E-8	7.07340844586395612E-3
7.80281083745853454E-8	8.49557809188126889E-3
7.80381083745853310E-8	9.88621638358117139E-3
7.80481083745853343E-8	1.12138861583967198E-2
7.80581083745853199E-8	1.24472319147621380E-2
7.80681083745853321E-8	1.35557732207627568E-2
7.80781083745853266E-8	1.45106865545067532E-2
7.80881083745853388E-8	1.52855553525147281E-2
7.80981083745853155E-8	1.58570688262992743E-2
7.81081083745853189E-8	1.62056513935243429E-2
7.81181083745853222E-8	1.63160063243806830E-2
7.81281083745853344E-8	1.61775593797493000E-2
7.81381083745853022E-8	1.57847907582258973E-2
7.81481083745853145E-8	1.51374465077491971E-2
7.81581083745853089E-8	1.42406236204999503E-2
7.81681083745853211E-8	1.31047262374164930E-2
7.81781083745852978E-8	1.17452936581046874E-2
7.81881083745853012E-8	1.01827040987559769E-2
7.81981083745853045E-8	8.44176128142017035E-3
7.82081083745853078E-8	6.55117389210188694E-3
7.82181083745853023E-8	4.54294063722404218E-3
7.82281083745853145E-8	2.45165598959587605E-3
7.82381083745853090E-8	3.13753686452695213E-4
7.82481083745852857E-8	-1.83329342602321388E-3
7.82581083745852979E-8	-3.95179755295753132E-3
7.82681083745852924E-8	-6.00468391572854543E-3
7.82781083745852868E-8	-7.95630228559063468E-3
7.82881083745852724E-8	-9.77320232856193449E-3
7.82981083745852846E-8	-1.14248539831280671E-2
7.83081083745852613E-8	-1.28842955446626206E-2
7.83181083745852913E-8	-1.41286940171171160E-2
7.83281083745852680E-8	-1.51398045633748279E-2
7.83381083745852802E-8	-1.59043184808830840E-2
7.83481083745852924E-8	-1.64140919808530361E-2
7.83581083745852602E-8	-1.66662510831938504E-2
7.83681083745852725E-8	-1.66631710767962193E-2
7.83781083745852669E-8	-1.64123321548322476E-2
7.83881083745852614E-8	-1.59260559361978515E-2
7.83981083745852736E-8	-1.52211305477612280E-2
7.84081083745852503E-8	-1.43183346922790133E-2
7.84181083745852447E-8	-1.32418735941268761E-2
7.84281083745852481E-8	-1.20187418374082533E-2
7.84381083745852603E-8	-1.06780298357856052E-2
7.84481083745852548E-8	-9.25019195826829232E-3
7.84581083745852403E-8	-7.76629514949500432E-3
7.84681083745852792E-8	-6.25726720837649353E-3
7.84781083745852470E-8	-4.75316371965153728E-3
7.84881083745852504E-8	-3.28247197610847596E-3
7.84981083745852537E-8	-1.87146910466394756E-3
7.85081083745852393E-8	-5.43650048905600158E-4
7.85181083745852604E-8	6.80760893034083381E-4
7.85281083745852548E-8	1.78520357045852229E-3
7.85381083745852315E-8	2.75707169009337605E-3
7.85481083745852349E-8	3.58789268577836040E-3
7.85581083745852382E-8	4.27339462024162753E-3
7.85681083745852327E-8	4.81345997248665824E-3
7.85781083745852449E-8	5.21196912810282420E-3
7.85881083745852393E-8	5.47653925920399942E-3
7.85981083745852338E-8	5.61816698151555727E-3
7.86081083745852194E-8	5.65078563892000307E-3
7.86181083745852138E-8	5.59075022761065021E-3
7.86281083745852261E-8	5.45626477809662447E-3
7.86381083745852383E-8	5.26676841837508647E-3
7.86481083745852239E-8	5.04229731101671774E-3
7.86581083745852183E-8	4.80284016758585075E-3
7.86681083745852128E-8	4.56770508468566838E-3
7.86781083745852250E-8	4.35491501822794191E-3
7.86881083745852195E-8	4.18064832973547329E-3
7.86981083745852139E-8	4.05873952586643583E-3
7.87081083745852172E-8	4.00025360628243654E-3
7.87181083745852028E-8	4.01314538196036263E-3
7.87281083745852062E-8	4.10201278142993075E-3
7.87381083745852095E-8	4.26795058895003621E-3
7.87481083745852128E-8	4.50850832478837482E-3
7.87581083745851895E-8	4.81775315593174369E-3
7.87681083745852018E-8	5.18643589014096307E-3
7.87781083745851873E-8	5.60225533176236112E-3
7.87881083745851818E-8	6.05021363674104684E-3
7.87981083745852118E-8	6.51305286572648257E-3
7.88081083745851974E-8	6.97176076136763179E-3
7.88181083745851918E-8	7.40613192505712270E-3
7.88281083745852040E-8	7.79536908710267173E-3
7.88381083745851718E-8	8.11870809037923458E-3
7.88481083745851841E-8	8.35604956799654275E-3
7.88581083745851874E-8	8.48858010603658997E-3
7.88681083745851907E-8	8.49936594682244717E-3
7.88781083745851763E-8	8.37390299847714736E-3
7.88881083745851797E-8	8.10060805312754972E-3
7.88981083745851741E-8	7.67123764836153388E-3
7.89081083745851686E-8	7.08122289360284363E-3
7.89181083745851808E-8	6.32991077495090959E-3
7.89281083745851753E-8	5.42070489097749775E-3
7.89381083745851697E-8	4.36110119394710249E-3
7.89481083745851464E-8	3.16261704732165061E-3
7.89581083745851586E-8	1.84061468982463228E-3
7.89681083745851708E-8	4.14022946455446039E-4
7.89781083745851742E-8	-1.09503632370172777E-3
7.89881083745851420E-8	-2.66170807279606558E-3
7.89981083745851542E-8	-4.25893898554458339E-3
7.90081083745851398E-8	-5.85807430340509416E-3
7.90181083745851431E-8	-7.42950176337375368E-3
7.90281083745851554E-8	-8.94332663028488994E-3
7.90381083745851587E-8	-1.03700609818008149E-2
7.90481083745851443E-8	-1.16813100191199082E-2
7.90581083745851565E-8	-1.28504382328453426E-2
7.90681083745851243E-8	-1.38531987500204856E-2
7.90781083745851276E-8	-1.46683101112601966E-2
7.90881083745851399E-8	-1.52779660514289728E-2
7.90981083745851077E-8	-1.56682655483811195E-2
7.91081083745851288E-8	-1.58295524174778013E-2
7.91181083745851055E-8	-1.57566560123501009E-2
7.91281083745851177E-8	-1.54490270853221223E-2
7.91381083745851299E-8	-1.49107654994531047E-2
7.91481083745851333E-8	-1.41505392001728714E-2
7.91581083745851188E-8	-1.31813965780779041E-2
7.91681083745851488E-8	-1.20204770157780461E-2
7.91781083745850989E-8	-1.06886269427428182E-2
7.91881083745851111E-8	-9.20993105849773386E-3
7.91981083745851144E-8	-7.61117046712402878E-3
7.92081083745851267E-8	-5.92122124243769576E-3
7.92181083745851211E-8	-4.17040836917105828E-3
7.92281083745851067E-8	-2.38983104585658124E-3
7.92381083745851011E-8	-6.10675964893390777E-4
7.92481083745850867E-8	1.13646460988648634E-3
7.92581083745850901E-8	2.82225337128628695E-3
7.92681083745850934E-8	4.41923114961699515E-3
7.92781083745850967E-8	5.90238783965883940E-3
7.92881083745851090E-8	7.24966758640477238E-3
7.92981083745851212E-8	8.44239649670205239E-3
7.93081083745850890E-8	9.46562318660333446E-3
7.93181083745850923E-8	1.03083647512436127E-2
7.93281083745850601E-8	1.09637531956173495E-2
7.93381083745850813E-8	1.14290799267608234E-2
7.93481083745850668E-8	1.17057385140168901E-2
7.93581083745850790E-8	1.17990685069233692E-2
7.93681083745850913E-8	1.17181055933993905E-2
7.93781083745850857E-8	1.14752457205272496E-2
7.93881083745850802E-8	1.10858329268421962E-2
7.93981083745850746E-8	1.05676824949551951E-2
7.94081083745850602E-8	9.94055258001775321E-3
7.94181083745850636E-8	9.22557866480940802E-3
7.94281083745850758E-8	8.44468600719640961E-3
7.94381083745850791E-8	7.61999566148572605E-3
7.94481083745850469E-8	6.77323966333808158E-3
7.94581083745850592E-8	5.92520057058253169E-3
7.94681083745850536E-8	5.09518976218268893E-3
7.94781083745850481E-8	4.30057773756869732E-3
7.94881083745850781E-8	3.55638816089741727E-3
7.94981083745850547E-8	2.87496560048331773E-3
7.95081083745850670E-8	2.26572487111814658E-3
7.95181083745850437E-8	1.73498765095814056E-3
7.95281083745850381E-8	1.28590967456915672E-3
7.95381083745850592E-8	9.18499362258912022E-4
7.95481083745850448E-8	6.29726297234317389E-4
7.95581083745850481E-8	4.13715570533103172E-4
7.95681083745850337E-8	2.62021741446516421E-4
7.95781083745850282E-8	1.63974067234918675E-4
7.95881083745850315E-8	1.07082794388652580E-4
7.95981083745850349E-8	7.74947222512745171E-5
7.96081083745850382E-8	6.04849887334851122E-5
7.96181083745850415E-8	4.09711188028557061E-5
7.96281083745850271E-8	4.03484181131957964E-6
7.96381083745850127E-8	-6.45629639761410701E-5
7.96481083745850249E-8	-1.77888599714762163E-4
7.96581083745850194E-8	-3.47376924224616923E-4
7.96681083745850227E-8	-5.82420572509723922E-4
7.96781083745850260E-8	-8.90018481759851454E-4
7.96881083745850027E-8	-1.27449356831596017E-3
7.96981083745850150E-8	-1.73728751840269924E-3
7.97081083745850183E-8	-2.27683856798746742E-3
7.97181083745850216E-8	-2.88854590833078584E-3
7.97281083745850161E-8	-3.56482202283289240E-3
7.97381083745850106E-8	-4.29523189905885516E-3
7.97481083745850139E-8	-5.06671572935169578E-3
7.97581083745849906E-8	-5.86388947522723925E-3
7.97681083745850117E-8	-6.66941558320323580E-3
7.97781083745849973E-8	-7.46443425716539366E-3
7.97881083745850006E-8	-8.22904406363129937E-3
7.97981083745850128E-8	-8.94281931340468006E-3
7.98081083745849895E-8	-9.58535066035934946E-3
7.98181083745849840E-8	-1.01367947110078971E-2
7.98281083745849962E-8	-1.05784181633245478E-2
7.98381083745849818E-8	-1.08931220965171360E-2
7.98481083745850029E-8	-1.10659325117387208E-2
7.98581083745849973E-8	-1.10844440640155595E-2
7.98681083745850007E-8	-1.09392051055000339E-2
7.98781083745850040E-8	-1.06240336483335174E-2
7.98881083745849896E-8	-1.01362556128067371E-2
7.98981083745849752E-8	-9.47685870713568868E-3
7.99081083745849696E-8	-8.65055743736781402E-3
7.99181083745849641E-8	-7.66576701372519409E-3
7.99281083745849763E-8	-6.53448624426495872E-3
7.99381083745849796E-8	-5.27209182796637332E-3
7.99481083745849830E-8	-3.89704871736285252E-3
7.99581083745849597E-8	-2.43054335754903938E-3
7.99681083745849719E-8	-8.96048569027413322E-4
7.99781083745849664E-8	6.81169423661416840E-4
7.99881083745849430E-8	2.27458985134952574E-3
7.99981083745849908E-8	3.85700902452622829E-3
8.00081083745849675E-8	5.40113077852949264E-3
8.00181083745849620E-8	6.88016133126649887E-3
8.00281083745849386E-8	8.26839404800972133E-3
8.00381083745849331E-8	9.54176987951939992E-3
8.00481083745849631E-8	1.06783998721691087E-2
8.00581083745849398E-8	1.16590371245759750E-2
8.00681083745849520E-8	1.24674868583567600E-2
8.00781083745849642E-8	1.30909448468650647E-2
8.00881083745849409E-8	1.35202562637688239E-2
8.00981083745849531E-8	1.37500890256876929E-2
8.01081083745849298E-8	1.37790178575906808E-2
8.01181083745849421E-8	1.36095175505644628E-2
8.01281083745849543E-8	1.32478661512073614E-2
8.01381083745849310E-8	1.27039610620818144E-2
8.01481083745849432E-8	1.19910531861662206E-2
8.01581083745849199E-8	1.11254062603548753E-2
8.01681083745849321E-8	1.01258903429049019E-2
8.01781083745849443E-8	9.01352000163852551E-3
8.01881083745849210E-8	7.81094905432379605E-3
8.01981083745849332E-8	6.54193470794463572E-3
8.02081083745849099E-8	5.23078460561678682E-3
8.02181083745849222E-8	3.90180060349507096E-3
8.02281083745849166E-8	2.57873305899123828E-3
8.02381083745849111E-8	1.28425901899833272E-3
8.02481083745849233E-8	3.94969646725616119E-5
8.02581083745849178E-8	-1.13643028156151016E-3
8.02681083745848944E-8	-2.22677422183133800E-3
8.02781083745849067E-8	-3.21747225079977017E-3
8.02881083745849011E-8	-4.09738526038162476E-3
8.02981083745848956E-8	-4.85845638406974700E-3
8.03081083745849078E-8	-5.49578806327720848E-3
8.03181083745849023E-8	-6.00763675439102762E-3
8.03281083745849145E-8	-6.39532673262026030E-3
8.03381083745849089E-8	-6.66308653180224031E-3
8.03481083745848856E-8	-6.81781353439001769E-3
8.03581083745848979E-8	-6.86877404224147270E-3
8.03681083745848923E-8	-6.82724777030175733E-3
8.03781083745849045E-8	-6.70612707110734796E-3
8.03881083745848812E-8	-6.51948228412155384E-3
8.03981083745848935E-8	-6.28210538356231929E-3
8.04081083745848879E-8	-6.00904455303200713E-3
8.04181083745848824E-8	-5.71514243488460050E-3
8.04281083745848768E-8	-5.41459058562142825E-3
8.04381083745848890E-8	-5.12051212321176674E-3
8.04481083745848835E-8	-4.84458369414347256E-3
8.04581083745848957E-8	-4.59670674135376256E-3
8.04681083745848547E-8	-4.38473665052088801E-3
8.04781083745848669E-8	-4.21427672962772792E-3
8.04881083745848791E-8	-4.08854217889628657E-3
8.04981083745848736E-8	-4.00829728318142031E-3
8.05081083745848680E-8	-3.97186705786235184E-3
8.05181083745848625E-8	-3.97522255511249956E-3
8.05281083745848569E-8	-4.01213704347856392E-3
8.05381083745848336E-8	-4.07440836227056202E-3
8.05481083745848636E-8	-4.15214097330468057E-3
8.05581083745848758E-8	-4.23407963234393847E-3
8.05681083745848525E-8	-4.30798522259432293E-3
8.05781083745848825E-8	-4.36104216837406078E-3
8.05881083745848592E-8	-4.38028600730621065E-3
8.05981083745848359E-8	-4.35303916527931989E-3
8.06081083745848481E-8	-4.26734276310621929E-3
8.06181083745848248E-8	-4.11237239204191241E-3
8.06281083745848370E-8	-3.87882622338458605E-3
8.06381083745848493E-8	-3.55927455322334163E-3
8.06481083745848437E-8	-3.14846090695638026E-3
8.06581083745848559E-8	-2.64354611197800349E-3
8.06681083745848326E-8	-2.04428825670504954E-3
8.06781083745848449E-8	-1.35315314986945001E-3
8.06881083745848393E-8	-5.75351730991648136E-4
8.06981083745848160E-8	2.81197187140298510E-4
8.07081083745848460E-8	1.20597849092988829E-3
8.07181083745848227E-8	2.18606433732995065E-3
8.07281083745848349E-8	3.20636550551699973E-3
8.07381083745848471E-8	4.24994451768838388E-3
8.07481083745848061E-8	5.29838288161243121E-3
8.07581083745848183E-8	6.33219337014389261E-3
8.07681083745848305E-8	7.33126705131133871E-3
8.07781083745848072E-8	8.27534384763009889E-3
8.07881083745848372E-8	9.14449475883977314E-3
8.07981083745848139E-8	9.91960354456342053E-3
8.08081083745848261E-8	1.05828356407013269E-2
8.08181083745848383E-8	1.11180823757913627E-2
8.08281083745848150E-8	1.15113691530205964E-2
8.08381083745848095E-8	1.17512171540674082E-2
8.08481083745848039E-8	1.18289492790160078E-2
8.08581083745848161E-8	1.17389324318905164E-2
8.08681083745847928E-8	1.14787498575335700E-2
8.08781083745848051E-8	1.10492989911497452E-2
8.08881083745847995E-8	1.04548121513963954E-2
8.08981083745847940E-8	9.70279934317473902E-3
8.09081083745848062E-8	8.80391438744263510E-3
8.09181083745847829E-8	7.77174751236890504E-3
8.09281083745847774E-8	6.62254937394416654E-3
8.09381083745847718E-8	5.37489317802146971E-3
8.09481083745847663E-8	4.04928310644478984E-3
8.09581083745847963E-8	2.66771856880072278E-3
8.09681083745847729E-8	1.25322487534690064E-3
8.09781083745847674E-8	-1.70638270805508574E-4
8.09881083745847619E-8	-1.58027855270406881E-3
8.09981083745847741E-8	-2.95257097178439754E-3
8.10081083745847685E-8	-4.26534391411762748E-3
8.10181083745847808E-8	-5.49783973370274293E-3
8.10281083745847752E-8	-6.63113892995583498E-3
8.10381083745847519E-8	-7.64853796356613280E-3
8.10481083745847641E-8	-8.53587196885215072E-3
8.10581083745847586E-8	-9.28177504947182896E-3
8.10681083745847531E-8	-9.87787245024426142E-3
8.10781083745847653E-8	-1.03189006389602445E-2
8.10881083745847953E-8	-1.06027531631369842E-2
8.10981083745847364E-8	-1.07304520203417875E-2
8.11081083745847309E-8	-1.07060461487288872E-2
8.11181083745847431E-8	-1.05364404589337601E-2
8.11281083745847553E-8	-1.02311605431917707E-2
8.11381083745847675E-8	-9.80205976903084064E-3
8.11481083745847442E-8	-9.26297685357851464E-3
8.11581083745847565E-8	-8.62935318578312760E-3
8.11681083745847332E-8	-7.91782008882541177E-3
8.11781083745847276E-8	-7.14576687134731880E-3
8.11881083745847398E-8	-6.33090088856203259E-3
8.11981083745847343E-8	-5.49081091496589480E-3
8.12081083745847110E-8	-4.64254491897209043E-3
8.12181083745847410E-8	-3.80221283361189499E-3
8.12281083745847177E-8	-2.98462415112540480E-3
8.12381083745847299E-8	-2.20296915433863205E-3
8.12481083745847243E-8	-1.46855136208174675E-3
8.12581083745847188E-8	-7.90577343010499156E-4
8.12681083745847310E-8	-1.76008480204903073E-4
8.12781083745847255E-8	3.70522410331800822E-4
8.12881083745847022E-8	8.46728446258805079E-4
8.12981083745847144E-8	1.25262062870259006E-3
8.13081083745847089E-8	1.59039670357951524E-3
8.13181083745847033E-8	1.86427091887040497E-3
8.13281083745847155E-8	2.08025020149767403E-3
8.13381083745847100E-8	2.24586366011842564E-3
8.13481083745847044E-8	2.36985351089618757E-3
8.13581083745846989E-8	2.46183649196448195E-3
8.13681083745846934E-8	2.53194555460026960E-3
8.13781083745847056E-8	2.59046207738172640E-3
8.13881083745847178E-8	2.64744903308695179E-3
8.13981083745846945E-8	2.71239544329969151E-3
8.14081083745846890E-8	2.79388208641488722E-3
8.14181083745847012E-8	2.89927779193076063E-3
8.14281083745847134E-8	3.03447477537083721E-3
8.14381083745846723E-8	3.20367036804925442E-3
8.14481083745846846E-8	3.40920120402696147E-3
8.14581083745846790E-8	3.65143447775656504E-3
8.14681083745846735E-8	3.92871931880760084E-3
8.14781083745846857E-8	4.23739968638175846E-3
8.14881083745846979E-8	4.57188850960403759E-3
8.14981083745846924E-8	4.92480113405949904E-3
8.15081083745846691E-8	5.28714452454274042E-3
8.15181083745846813E-8	5.64855716072354941E-3
8.15281083745846757E-8	5.99759318595582336E-3
8.15381083745846880E-8	6.32204316561909963E-3
8.15481083745846824E-8	6.60928281141574114E-3
8.15581083745846591E-8	6.84664025776818175E-3
8.15681083745846536E-8	7.02177195561534617E-3
8.15781083745846658E-8	7.12303699067612506E-3
8.15881083745846603E-8	7.13985964392449013E-3
8.15981083745846725E-8	7.06307029087075300E-3
8.16081083745846492E-8	6.88521527554447665E-3
8.16181083745846614E-8	6.60082718033957860E-3
8.16281083745846203E-8	6.20664792325712700E-3
8.16381083745846503E-8	5.70179832290570232E-3
8.16481083745846448E-8	5.08788914713767415E-3
8.16581083745846570E-8	4.36907016740094623E-3
8.16681083745846514E-8	3.55201533845083128E-3
8.16781083745846281E-8	2.64584387039983948E-3
8.16881083745846404E-8	1.66197861439673922E-3
8.16981083745846348E-8	6.13944801654677619E-4
8.17081083745846470E-8	-4.82886283740570477E-4
8.17181083745846415E-8	-1.61160269453492733E-3
8.17281083745846537E-8	-2.75409899955548276E-3
8.17381083745846126E-8	-3.89145689679994744E-3
8.17481083745846249E-8	-5.00435003604853890E-3
8.17581083745846193E-8	-6.07346319419371028E-3
8.17681083745846315E-8	-7.07991556596731009E-3
8.17781083745846260E-8	-8.00567781350108199E-3
8.17881083745846382E-8	-8.83397266272161374E-3
8.17981083745846149E-8	-9.54964923868356586E-3
8.18081083745846271E-8	-1.01395219846386397E-2
8.18181083745846038E-8	-1.05926658936050266E-2
8.18281083745846161E-8	-1.09006608732240950E-2
8.18381083745846105E-8	-1.10577793362670751E-2
8.18481083745846227E-8	-1.10611125272552169E-2
8.18581083745846172E-8	-1.09106326235943030E-2
8.18681083745845939E-8	-1.06091892480103822E-2
8.18781083745846061E-8	-1.01624406568470627E-2
8.18881083745846006E-8	-9.57872148427686554E-3
8.18981083745845773E-8	-8.86885048449118152E-3
8.19081083745846072E-8	-8.04588318279700410E-3
8.19181083745845839E-8	-7.12481568514453123E-3
8.19281083745845962E-8	-6.12224707031458770E-3
8.19381083745846084E-8	-5.05600877053500408E-3
8.19481083745845851E-8	-3.94477011048496173E-3
8.19581083745845973E-8	-2.80762970299094983E-3
8.19681083745845918E-8	-1.66370267986751563E-3
8.19781083745845862E-8	-5.31713762398338030E-4
8.19881083745845984E-8	5.70394051460483098E-4
8.19981083745845929E-8	1.62582587977290682E-3
8.20081083745845874E-8	2.61926783234053451E-3
8.20181083745845818E-8	3.53717869249299888E-3
8.20281083745845763E-8	4.36803383651754373E-3
8.20381083745845707E-8	5.10251608986919347E-3
8.20481083745845829E-8	5.73364961243773674E-3
8.20581083745845774E-8	6.25687438727719059E-3
8.20681083745845719E-8	6.67006041965275465E-3
8.20781083745845663E-8	6.97346229625584790E-3
8.20881083745845785E-8	7.16961626814063457E-3
8.20981083745845552E-8	7.26318346647275170E-3
8.21081083745845675E-8	7.26074420064852699E-3
8.21181083745845619E-8	7.17054948975138373E-3
8.21281083745845564E-8	7.00223701045394975E-3
8.21381083745845508E-8	6.76651948168952089E-3
8.21481083745845453E-8	6.47485412823637585E-3
8.21581083745845575E-8	6.13910225701220202E-3
8.21681083745845520E-8	5.77118813264784869E-3
8.21781083745845642E-8	5.38276625033673017E-3
8.21881083745845586E-8	4.98490577786341049E-3
8.21981083745845353E-8	4.58780038508665200E-3
8.22081083745845653E-8	4.20051091384473807E-3
8.22181083745845420E-8	3.83074738555337468E-3
8.22281083745845365E-8	3.48469572382283399E-3
8.22381083745845487E-8	3.16689331552794062E-3
8.22481083745845254E-8	2.88015617956502101E-3
8.22581083745845199E-8	2.62555909412270738E-3
8.22681083745845321E-8	2.40246858828252341E-3
8.22781083745845265E-8	2.20862727027416339E-3
8.22881083745845388E-8	2.04028658038750477E-3
8.22981083745845332E-8	1.89238375758250865E-3
8.23081083745845277E-8	1.75875762904205390E-3
8.23181083745845399E-8	1.63239680182170077E-3
8.23281083745845343E-8	1.50571298185987579E-3
8.23381083745845288E-8	1.37083148969777269E-3
8.23481083745845233E-8	1.21989060082772016E-3
8.23581083745845177E-8	1.04534112247050115E-3
8.23681083745845299E-8	8.40237632665784595E-4
8.23781083745845066E-8	5.98513050690511328E-4
8.23881083745845011E-8	3.15228672851096015E-4
8.23981083745844956E-8	-1.32075183039863631E-5
8.24081083745845078E-8	-3.88860598690901149E-4
8.24181083745845200E-8	-8.12131796714509591E-4
8.24281083745844967E-8	-1.28166906032814576E-3
8.24381083745845089E-8	-1.79432794059039336E-3
8.24481083745845211E-8	-2.34518428025346326E-3
8.24581083745844623E-8	-2.92759880208401047E-3
8.24681083745845100E-8	-3.53333229555619521E-3
8.24781083745844690E-8	-4.15270873890752235E-3
8.24881083745845167E-8	-4.77482240195520369E-3
8.24981083745844934E-8	-5.38778378726026830E-3
8.25081083745845056E-8	-5.97899821413380028E-3
8.25181083745844823E-8	-6.53546995895363025E-3
8.25281083745844768E-8	-7.04412415936278702E-3
8.25381083745844712E-8	-7.49213818734254389E-3
8.25481083745844835E-8	-7.86727390975081420E-3
8.25581083745844957E-8	-8.15820219190020168E-3
8.25681083745845079E-8	-8.35481116150800496E-3
8.25781083745844668E-8	-8.44849013243386970E-3
8.25881083745844435E-8	-8.43238167987407827E-3
8.25981083745844558E-8	-8.30159514552395450E-3
8.26081083745844502E-8	-8.05337581206477537E-3
8.26181083745844802E-8	-7.68722509613500016E-3
8.26281083745844569E-8	-7.20496833886825083E-3
