time	Vo_sch_ideal
3.31670877409000564E-9	-1.02511549344169750E-6
3.32670877409000632E-9	1.01475055269617376E-6
3.33670877409000743E-9	-1.02324944667657025E-6
3.34670877409000678E-9	1.02977205617733847E-6
3.35670877409000656E-9	-1.01896560825177462E-6
3.36670877409000768E-9	1.01670046078704379E-6
3.37670877409000703E-9	-1.02803974347483096E-6
3.38670877409000814E-9	1.02516244073426588E-6
3.39670877409000838E-9	-1.01590582394035933E-6
3.40670877409000816E-9	1.02258953807445030E-6
3.41670877409000751E-9	-1.02855750942853930E-6
3.42670877409000862E-9	1.01897855371661872E-6
3.43670877409000886E-9	-1.01779731523923833E-6
3.44670877409000820E-9	1.02775103004616031E-6
3.45670877409000887E-9	-1.02453987415865666E-6
3.46670877409000955E-9	1.01553946085628222E-6
3.47670877409000934E-9	-1.02275042461518062E-6
3.48670877409000912E-9	1.02845617028164082E-6
3.49670877409000980E-9	-1.01912980919167184E-6
3.50670877409001047E-9	1.01703248017660108E-6
3.51670877409001026E-9	-1.02699249510018387E-6
3.52670877409001049E-9	1.02461234360185638E-6
3.53670877409001116E-9	-1.01636224099835437E-6
3.54670877409001006E-9	1.02201119303661425E-6
3.55670877409001029E-9	-1.02750326229600475E-6
3.56670877409001053E-9	1.01926708538398381E-6
3.57670877409001076E-9	-1.01793605750825300E-6
3.58670877409001143E-9	1.02651256492269294E-6
3.59670877409001166E-9	-1.02403197841321991E-6
3.60670877409001189E-9	1.01617882297464979E-6
3.61670877409001124E-9	-1.02226258180872920E-6
3.62670877409001147E-9	1.02726219783242012E-6
3.63670877409001125E-9	-1.01925266178612994E-6
3.64670877409001237E-9	1.01731648239008554E-6
3.65670877409001172E-9	-1.02602853840958108E-6
3.66670877409001283E-9	1.02405125895870408E-6
3.67670877409001395E-9	-1.01673486099822497E-6
3.68670877409001285E-9	1.02152309928199991E-6
3.69670877409001264E-9	-1.02654383974448371E-6
3.70670877409001287E-9	1.01943670920780183E-6
3.71670877409001310E-9	-1.01802223174173934E-6
3.72670877409001289E-9	1.02543363689990774E-6
3.73670877409001267E-9	-1.02353416862238489E-6
3.74670877409001291E-9	1.01668056468904888E-6
3.75670877409001225E-9	-1.02179040270061550E-6
3.76670877409001204E-9	1.02618334414857415E-6
3.77670877409001182E-9	-1.01933382405675332E-6
3.78670877409001161E-9	1.01754365864739049E-6
3.79670877409001184E-9	-1.02513588812004697E-6
3.80670877409001074E-9	1.02349287757422802E-6
3.81670877409001097E-9	-1.01703572593006042E-6
3.82670877409001076E-9	1.02109926766856196E-6
3.83670877409001143E-9	-1.02565904575389966E-6
3.84670877409001077E-9	1.01950925453147145E-6
3.85670877409000923E-9	-1.01806806980735653E-6
3.86670877409000990E-9	1.02448800795397887E-6
3.87670877409000880E-9	-1.02307061157638901E-6
3.88670877409000903E-9	1.01705948266965684E-6
3.89670877409000838E-9	-1.02133745130176656E-6
3.90670877409000905E-9	1.02520955406538783E-6
3.91670877409000795E-9	-1.01937237487309229E-6
3.92670877409000774E-9	1.01771079452453872E-6
3.93670877409000797E-9	-1.02430678069787029E-6
3.94670877409000820E-9	1.02294643553320563E-6
3.95670877409000754E-9	-1.01727263484797903E-6
3.96670877409000644E-9	1.02071751372469399E-6
3.97670877409000711E-9	-1.02483529658023720E-6
3.98670877409000646E-9	1.01950416259558985E-6
3.99670877409000758E-9	-1.01808153529118384E-6
4.00670877409000603E-9	1.02365190880636470E-6
4.01670877409000671E-9	-1.02261914397648912E-6
4.02670877409000560E-9	1.01733145902456457E-6
4.03670877409000450E-9	-1.02090582775096395E-6
4.04670877409000518E-9	1.02432913159355188E-6
4.05670877409000585E-9	-1.01936802678934102E-6
4.06670877409000564E-9	1.01781885783389647E-6
4.07670877409000454E-9	-1.02354130533107579E-6
4.08670877409000433E-9	1.02241741846884482E-6
4.09670877409000411E-9	-1.01745094247481349E-6
4.10670877409000390E-9	1.02036796917266437E-6
4.11670877409000457E-9	-1.02406364458413113E-6
4.12670877409000347E-9	1.01943792296658065E-6
4.13670877409000237E-9	-1.01806749588889267E-6
4.14670877409000216E-9	1.02290474948608634E-6
4.15670877409000195E-9	-1.02217420846184215E-6
4.16670877409000262E-9	1.01751210759631117E-6
4.17670877409000241E-9	-1.02049607498110539E-6
4.18670877409000131E-9	1.02352997080841712E-6
4.19670877409000198E-9	-1.01932162461980136E-6
4.20670877409000088E-9	1.01786097854068802E-6
4.21670877409000155E-9	-1.02281867349875366E-6
4.22670877409000134E-9	1.02190838317187094E-6
4.23670877409000024E-9	-1.01757477829694931E-6
4.24670877409000092E-9	1.02003449348697894E-6
4.25670877408999893E-9	-1.02333815812446671E-6
4.26670877409000049E-9	1.01932396408051873E-6
4.27670877409000028E-9	-1.01802874526536136E-6
4.28670877409000006E-9	1.02222931174001630E-6
4.29670877408999807E-9	-1.02173309922779088E-6
4.30670877408999875E-9	1.01761587379178686E-6
4.31670877408999942E-9	-1.02010737277837715E-6
4.32670877408999921E-9	1.02280042258831516E-6
4.33670877408999811E-9	-1.01923541154327690E-6
4.34670877408999790E-9	1.01787441036046378E-6
4.35670877408999679E-9	-1.02215140651009517E-6
4.36670877408999836E-9	1.02141977046318155E-6
4.37670877408999637E-9	-1.01764780411723033E-6
4.38670877408999793E-9	1.01971160513256076E-6
4.39670877408999683E-9	-1.02265469654324126E-6
4.40670877408999573E-9	1.01917284911325101E-6
4.41670877408999552E-9	-1.01796682313432596E-6
4.42670877408999619E-9	1.02161159531295587E-6
4.43670877408999687E-9	-1.02129503105418062E-6
4.44670877408999576E-9	1.01765048886863108E-6
4.45670877408999555E-9	-1.01973787132470317E-6
4.46670877408999445E-9	1.02212983636885357E-6
4.47670877408999335E-9	-1.01911176415681881E-6
4.48670877408999491E-9	1.01783328791508776E-6
4.49670877408999470E-9	-1.02153001534151033E-6
4.50670877408999448E-9	1.02095063528327956E-6
4.51670877408999338E-9	-1.01767363381745057E-6
4.52670877408999317E-9	1.01939469832494622E-6
4.53670877408999385E-9	-1.02201006476179623E-6
4.54670877408999363E-9	1.01899265710071774E-6
4.55670877408999342E-9	-1.01788263382002020E-6
4.56670877408999409E-9	1.02104047162046774E-6
4.57670877408999210E-9	-1.02086334403099355E-6
4.58670877408999278E-9	1.01764196712111699E-6
4.59670877408999168E-9	-1.01938507045107052E-6
4.60670877408999146E-9	1.02150884612636483E-6
4.61670877408999125E-9	-1.01895501512823516E-6
4.62670877408999015E-9	1.01775427560976883E-6
4.63670877408999083E-9	-1.02095034717619182E-6
4.64670877408999150E-9	1.02049923744701276E-6
4.65670877408999040E-9	-1.01765600561006675E-6
4.66670877408999019E-9	1.01908105084186507E-6
4.67670877408998908E-9	-1.02140147228687872E-6
4.68670877408998976E-9	1.01878943122171006E-6
4.69670877408999043E-9	-1.01777686386330091E-6
4.70670877408999022E-9	1.02050723800146659E-6
4.71670877408998912E-9	-1.02043002660121207E-6
4.72670877408998891E-9	1.01758425583603351E-6
4.73670877408998692E-9	-1.01904616830959949E-6
4.74670877408998848E-9	1.02092945909064969E-6
4.75670877408998827E-9	-1.01876899807372445E-6
4.76670877408998805E-9	1.01764299171280848E-6
4.77670877408998784E-9	-1.02040812458719032E-6
4.78670877408998763E-9	1.02006349221967896E-6
4.79670877408998653E-9	-1.01759880564453464E-6
4.80670877408998720E-9	1.01876919572061220E-6
4.81670877408998610E-9	-1.02082962836354230E-6
4.82670877408998855E-9	1.01856763319589128E-6
4.83670877408998656E-9	-1.01765024096072199E-6
4.84670877408998635E-9	1.02000515908363854E-6
4.85670877408998525E-9	-1.02000506906915733E-6
4.86670877408998503E-9	1.01748977434993915E-6
4.87670877408998571E-9	-1.01871834449795085E-6
4.88670877408998461E-9	1.02038500840151225E-6
4.89670877408998528E-9	-1.01855782127149874E-6
4.90670877408998596E-9	1.01750440985932911E-6
4.91670877408998486E-9	-1.01989905117415214E-6
4.92670877408998376E-9	1.01964127842826890E-6
4.93670877408998443E-9	-1.01750600052675444E-6
4.94670877408998333E-9	1.01845795377030446E-6
4.95670877408998223E-9	-1.02028164965626167E-6
4.96670877408998290E-9	1.01833054899626152E-6
4.97670877408998269E-9	-1.01750366221405764E-6
4.98670877408998336E-9	1.01952903629660274E-6
4.99670877408998138E-9	-1.01958644069505677E-6
5.00670877408998294E-9	1.01736446205150211E-6
5.01670877408998184E-9	-1.01839896682881248E-6
5.02670877408998162E-9	1.01987002608967181E-6
5.03670877408998230E-9	-1.01832542921195057E-6
5.04670877408998209E-9	1.01734277582890353E-6
5.05670877408998098E-9	-1.01941931477461800E-6
5.06670877408998166E-9	1.01923063176609507E-6
5.07670877408997967E-9	-1.01738153546893861E-6
5.08670877408998123E-9	1.01814850474797103E-6
5.09670877408998102E-9	-1.01976495584439619E-6
5.10670877408997992E-9	1.01808062710450131E-6
5.11670877408997971E-9	-1.01733823199492313E-6
5.12670877408997860E-9	1.01907483435415691E-6
5.13670877408998017E-9	-1.01917483549006849E-6
5.14670877408997995E-9	1.01721307074660738E-6
5.15670877408997885E-9	-1.01808571835297279E-6
5.16670877408997953E-9	1.01938007242775153E-6
5.17670877408997665E-9	-1.01807544456502752E-6
5.18670877408997733E-9	1.01716000099981985E-6
5.19670877408997711E-9	-1.01896384537642715E-6
5.20670877408997779E-9	1.01882984313887848E-6
5.21670877408997669E-9	-1.01722922599458276E-6
5.22670877408997647E-9	1.01783932490297579E-6
5.23670877408997804E-9	-1.01927338633113096E-6
5.24670877408997605E-9	1.01781974255485719E-6
5.25670877408997583E-9	-1.01715524253135325E-6
5.26670877408997651E-9	1.01863937689067652E-6
5.27670877408997541E-9	-1.01877064868831968E-6
5.28670877408997431E-9	1.01703941022414446E-6
5.29670877408997409E-9	-1.01777666016054091E-6
5.30670877408997477E-9	1.01891155643809550E-6
5.31670877408997544E-9	-1.01781107858089737E-6
5.32670877408997523E-9	1.01696381887419762E-6
5.33670877408997324E-9	-1.01853012562902112E-6
5.34670877408997391E-9	1.01843749154507091E-6
5.35670877408997370E-9	-1.01705266571818354E-6
5.36670877408997438E-9	1.01753087855774171E-6
5.37670877408997416E-9	-1.01880422054709863E-6
5.38670877408997217E-9	1.01754938886586133E-6
5.39670877408997285E-9	-1.01695612137634783E-6
5.40670877408997264E-9	1.01822010855153766E-6
5.41670877408997242E-9	-1.01837398612693586E-6
5.42670877408997221E-9	1.01684595883497564E-6
5.43670877408997111E-9	-1.01747024160590183E-6
5.44670877408997089E-9	1.01846156419729916E-6
5.45670877408997157E-9	-1.01753508797730841E-6
5.46670877408996958E-9	1.01675170895708233E-6
5.47670877408997026E-9	-1.01811452751471698E-6
